reading_id,timestamp,transformer_id,lt_section,voltage_v,current_a,power_kw,power_factor,frequency_hz,phase_imbalance_pct,status
5473,2026-08-01 01:31:12,TR-103,LT-001,228.51,4.893,1.048,0.937,50.155,2.18,NORMAL
73,2026-08-01 00:01:12,TR-101,LT-001,229.86,6.763,1.41,0.907,49.995,0.49,NORMAL
7844,2026-08-01 02:10:43,TR-103,LT-004,228.42,16.958,3.453,0.891,50.014,1.02,NORMAL
5102,2026-08-01 01:25:01,TR-104,LT-005,232.01,5.091,1.102,0.933,50.093,3.06,NORMAL
6765,2026-08-01 01:52:44,TR-103,LT-001,221.5,11.594,2.307,0.899,49.849,1.8,NORMAL
1126,2026-08-01 00:18:45,TR-103,LT-006,225.41,8.129,1.74,0.95,49.897,1.13,NORMAL
1242,2026-08-01 00:20:41,TR-103,LT-004,229.19,7.869,1.703,0.944,50.094,2.35,NORMAL
8254,2026-08-01 00:04:13,TR-102,LT-002,165.99,11.162,1.35,0.728,50.106,17.77,WARNING
2350,2026-08-01 00:39:09,TR-103,LT-004,228.43,7.569,1.59,0.919,50.096,1.93,NORMAL
6603,2026-08-01 01:50:02,TR-101,LT-001,233.65,8.662,1.803,0.891,49.984,1.17,NORMAL
6781,2026-08-01 01:53:00,TR-102,LT-001,234.81,10.112,2.348,0.989,50.027,1.88,NORMAL
4359,2026-08-01 01:12:38,TR-102,LT-003,232.37,6.888,1.533,0.958,50.012,2.76,NORMAL
1344,2026-08-01 00:22:23,TR-102,LT-006,234.76,8.89,1.985,0.951,50.023,1.95,NORMAL
9989,2026-08-01 00:13:08,TR-103,LT-005,74.89,0.144,0.005,0.481,50.038,38.07,POSSIBLE_BROKEN_LT
8680,2026-08-01 00:11:19,TR-103,LT-005,225.0,11.125,1.985,0.793,49.918,12.66,WARNING
9576,2026-08-01 00:06:15,TR-102,LT-002,74.71,0.148,0.009,0.85,49.969,32.53,POSSIBLE_BROKEN_LT
6653,2026-08-01 01:50:52,TR-102,LT-001,227.0,3.204,0.677,0.931,50.084,1.68,NORMAL
1101,2026-08-01 00:18:20,TR-103,LT-003,233.99,7.318,1.631,0.952,49.943,2.28,NORMAL
7328,2026-08-01 02:02:07,TR-102,LT-001,231.63,4.996,1.048,0.906,50.031,3.35,NORMAL
7623,2026-08-01 02:07:02,TR-102,LT-001,226.79,7.775,1.585,0.899,49.979,1.96,NORMAL
988,2026-08-01 00:16:27,TR-103,LT-005,233.51,6.772,1.512,0.956,49.939,2.17,NORMAL
2853,2026-08-01 00:47:32,TR-104,LT-006,225.58,7.591,1.558,0.91,49.855,4.25,NORMAL
631,2026-08-01 00:10:30,TR-102,LT-006,223.23,5.344,1.13,0.947,50.053,0.7,NORMAL
1250,2026-08-01 00:20:49,TR-103,LT-001,223.78,4.649,1.005,0.966,49.901,1.94,NORMAL
3180,2026-08-01 00:52:59,TR-104,LT-005,232.06,8.357,1.874,0.966,50.029,1.95,NORMAL
483,2026-08-01 00:08:02,TR-103,LT-003,223.57,11.825,2.495,0.944,50.005,1.87,NORMAL
3041,2026-08-01 00:50:40,TR-104,LT-003,232.44,6.988,1.578,0.972,49.956,1.43,NORMAL
5011,2026-08-01 01:23:30,TR-103,LT-004,236.39,10.157,2.27,0.946,49.917,1.11,NORMAL
8728,2026-08-01 00:12:07,TR-103,LT-005,197.41,9.764,1.554,0.806,49.975,10.69,WARNING
7001,2026-08-01 01:56:40,TR-103,LT-002,233.14,7.713,1.789,0.995,49.892,0.68,NORMAL
3274,2026-08-01 00:54:33,TR-101,LT-004,232.88,9.567,2.174,0.976,49.915,4.28,NORMAL
7228,2026-08-01 02:00:27,TR-101,LT-003,229.8,7.945,1.752,0.96,50.023,2.24,NORMAL
3684,2026-08-01 01:01:23,TR-104,LT-002,234.92,8.156,1.873,0.978,49.967,1.94,NORMAL
6675,2026-08-01 01:51:14,TR-104,LT-006,233.74,7.2,1.556,0.925,50.045,2.69,NORMAL
6808,2026-08-01 01:53:27,TR-101,LT-004,232.78,6.746,1.547,0.985,49.853,2.57,NORMAL
9739,2026-08-01 00:08:58,TR-102,LT-005,91.68,0.44,0.01,0.259,49.757,34.2,POSSIBLE_BROKEN_LT
1317,2026-08-01 00:21:56,TR-101,LT-002,225.74,7.43,1.555,0.927,49.946,1.64,NORMAL
3226,2026-08-01 00:53:45,TR-103,LT-001,226.05,2.465,0.528,0.947,49.953,2.15,NORMAL
1073,2026-08-01 00:17:52,TR-103,LT-003,230.31,4.805,1.065,0.963,50.012,2.43,NORMAL
4816,2026-08-01 01:20:15,TR-103,LT-001,229.01,6.771,1.462,0.943,50.134,1.93,NORMAL
8460,2026-08-01 00:07:39,TR-103,LT-004,200.46,12.496,2.186,0.873,50.029,12.56,WARNING
5753,2026-08-01 01:35:52,TR-104,LT-006,235.56,7.158,1.508,0.895,49.965,1.03,NORMAL
9146,2026-08-01 00:19:05,TR-102,LT-002,212.76,11.403,2.379,0.98,49.851,15.08,WARNING
4617,2026-08-01 01:16:56,TR-104,LT-006,234.58,11.352,2.504,0.94,49.949,0.11,NORMAL
3098,2026-08-01 00:51:37,TR-103,LT-002,232.33,8.372,1.785,0.918,50.083,2.14,NORMAL
6870,2026-08-01 01:54:29,TR-102,LT-005,224.71,9.069,1.913,0.939,50.091,1.02,NORMAL
1301,2026-08-01 00:21:40,TR-102,LT-006,227.33,8.842,1.8,0.895,50.059,1.17,NORMAL
7286,2026-08-01 02:01:25,TR-102,LT-005,225.77,5.068,1.089,0.951,49.926,2.23,NORMAL
6285,2026-08-01 01:44:44,TR-103,LT-001,227.62,7.244,1.508,0.915,50.043,1.82,NORMAL
5496,2026-08-01 01:31:35,TR-104,LT-002,224.9,8.531,1.767,0.921,49.982,0.26,NORMAL
5292,2026-08-01 01:28:11,TR-103,LT-005,231.83,9.833,2.144,0.941,49.973,1.34,NORMAL
1799,2026-08-01 00:29:58,TR-103,LT-004,234.3,7.77,1.709,0.939,49.935,1.79,NORMAL
5204,2026-08-01 01:26:43,TR-101,LT-004,233.08,8.213,1.768,0.923,50.021,1.56,NORMAL
8228,2026-08-01 00:03:47,TR-103,LT-006,162.28,12.093,1.755,0.894,50.003,11.82,WARNING
5048,2026-08-01 01:24:07,TR-101,LT-003,229.91,8.864,1.9,0.932,49.987,2.13,NORMAL
6442,2026-08-01 01:47:21,TR-101,LT-006,229.49,9.149,2.015,0.96,50.075,0.48,NORMAL
8106,2026-08-01 00:01:45,TR-104,LT-002,139.43,9.102,1.069,0.842,49.965,9.29,WARNING
2360,2026-08-01 00:39:19,TR-104,LT-001,231.63,8.245,1.877,0.983,50.165,2.81,NORMAL
9381,2026-08-01 00:03:00,TR-101,LT-006,48.29,0.856,0.014,0.341,49.766,40.59,POSSIBLE_BROKEN_LT
3655,2026-08-01 01:00:54,TR-102,LT-004,230.6,3.752,0.822,0.95,50.131,0.9,NORMAL
7053,2026-08-01 01:57:32,TR-101,LT-006,234.2,6.08,1.358,0.954,49.963,3.2,NORMAL
1287,2026-08-01 00:21:26,TR-101,LT-004,222.66,8.857,1.822,0.924,49.979,1.37,NORMAL
9127,2026-08-01 00:18:46,TR-102,LT-005,163.49,7.553,0.953,0.772,49.989,15.49,WARNING
4446,2026-08-01 01:14:05,TR-104,LT-002,226.95,11.924,2.554,0.944,50.092,3.04,NORMAL
2138,2026-08-01 00:35:37,TR-101,LT-002,236.2,4.334,0.964,0.942,49.921,2.14,NORMAL
6788,2026-08-01 01:53:07,TR-101,LT-005,225.47,7.164,1.536,0.951,50.025,1.66,NORMAL
9753,2026-08-01 00:09:12,TR-103,LT-006,127.12,0.47,0.042,0.711,49.957,40.82,POSSIBLE_BROKEN_LT
8511,2026-08-01 00:08:30,TR-103,LT-004,181.97,15.699,2.257,0.79,49.837,13.27,WARNING
9540,2026-08-01 00:05:39,TR-102,LT-003,85.34,0.428,0.02,0.539,49.93,42.2,POSSIBLE_BROKEN_LT
6895,2026-08-01 01:54:54,TR-102,LT-004,227.17,6.499,1.359,0.921,49.984,2.05,NORMAL
8570,2026-08-01 00:09:29,TR-101,LT-002,146.17,5.007,0.635,0.868,49.98,12.09,WARNING
7152,2026-08-01 01:59:11,TR-102,LT-001,232.96,7.795,1.671,0.92,49.998,0.91,NORMAL
964,2026-08-01 00:16:03,TR-101,LT-005,232.84,7.543,1.63,0.928,49.863,1.86,NORMAL
6013,2026-08-01 01:40:12,TR-101,LT-003,230.8,5.513,1.167,0.917,50.064,0.85,NORMAL
4883,2026-08-01 01:21:22,TR-102,LT-003,226.59,5.947,1.329,0.986,49.714,2.16,NORMAL
141,2026-08-01 00:02:20,TR-104,LT-005,230.91,6.74,1.419,0.912,50.029,1.97,NORMAL
9033,2026-08-01 00:17:12,TR-101,LT-005,200.46,15.762,2.508,0.794,49.998,7.44,WARNING
6937,2026-08-01 01:55:36,TR-102,LT-006,235.79,8.412,1.797,0.906,49.934,0.96,NORMAL
6543,2026-08-01 01:49:02,TR-103,LT-005,223.0,8.078,1.634,0.907,50.191,1.15,NORMAL
5244,2026-08-01 01:27:23,TR-102,LT-001,232.62,3.97,0.859,0.931,50.016,0.97,NORMAL
4432,2026-08-01 01:13:51,TR-101,LT-006,221.08,11.076,2.317,0.946,49.92,1.18,NORMAL
407,2026-08-01 00:06:46,TR-103,LT-002,225.73,12.104,2.479,0.907,49.796,2.76,NORMAL
8213,2026-08-01 00:03:32,TR-103,LT-005,209.54,10.536,1.702,0.771,49.968,12.51,WARNING
8377,2026-08-01 00:06:16,TR-104,LT-005,168.66,11.169,1.695,0.9,49.925,10.06,WARNING
8628,2026-08-01 00:10:27,TR-103,LT-002,177.15,3.053,0.435,0.804,49.983,3.41,WARNING
8235,2026-08-01 00:03:54,TR-103,LT-003,167.11,11.128,1.358,0.73,49.976,13.66,WARNING
4400,2026-08-01 01:13:19,TR-103,LT-004,233.77,6.998,1.567,0.958,49.893,1.58,NORMAL
5253,2026-08-01 01:27:32,TR-104,LT-002,228.13,6.184,1.394,0.988,49.946,1.99,NORMAL
12,2026-08-01 00:00:11,TR-102,LT-006,228.14,8.862,1.939,0.959,50.104,2.33,NORMAL
4761,2026-08-01 01:19:20,TR-101,LT-004,224.92,10.32,2.157,0.929,49.96,0.59,NORMAL
1178,2026-08-01 00:19:37,TR-102,LT-004,229.61,6.933,1.399,0.879,49.909,0.79,NORMAL
2864,2026-08-01 00:47:43,TR-101,LT-003,232.73,7.343,1.635,0.957,49.861,1.14,NORMAL
6472,2026-08-01 01:47:51,TR-104,LT-002,228.74,7.27,1.559,0.938,50.026,3.36,NORMAL
6229,2026-08-01 01:43:48,TR-101,LT-002,233.32,7.259,1.624,0.959,49.941,2.04,NORMAL
2990,2026-08-01 00:49:49,TR-103,LT-006,239.65,9.61,2.084,0.905,50.03,0.96,NORMAL
7118,2026-08-01 01:58:37,TR-103,LT-003,228.54,7.025,1.508,0.939,50.034,1.48,NORMAL
7011,2026-08-01 01:56:50,TR-101,LT-005,231.17,7.34,1.591,0.938,49.928,0.52,NORMAL
8558,2026-08-01 00:09:17,TR-101,LT-004,223.02,10.564,2.088,0.886,50.048,15.71,WARNING
1441,2026-08-01 00:24:00,TR-101,LT-002,232.65,4.484,0.984,0.943,49.999,2.93,NORMAL
9748,2026-08-01 00:09:07,TR-103,LT-001,52.79,0.293,0.004,0.26,50.032,21.43,POSSIBLE_BROKEN_LT
2876,2026-08-01 00:47:55,TR-101,LT-003,226.36,4.101,0.902,0.972,50.07,2.47,NORMAL
9099,2026-08-01 00:18:18,TR-102,LT-001,190.12,4.685,0.791,0.888,49.977,3.37,WARNING
8789,2026-08-01 00:13:08,TR-102,LT-005,181.67,7.031,1.081,0.846,49.907,13.56,WARNING
7233,2026-08-01 02:00:32,TR-103,LT-003,230.98,7.594,1.617,0.922,49.967,2.91,NORMAL
3727,2026-08-01 01:02:06,TR-102,LT-002,231.99,9.059,2.021,0.962,49.831,0.89,NORMAL
2773,2026-08-01 00:46:12,TR-101,LT-003,229.29,9.757,2.074,0.927,49.882,1.62,NORMAL
455,2026-08-01 00:07:34,TR-102,LT-003,227.88,5.797,1.236,0.935,49.999,1.72,NORMAL
8190,2026-08-01 00:03:09,TR-102,LT-001,221.61,7.822,1.471,0.849,49.951,14.86,WARNING
1368,2026-08-01 00:22:47,TR-104,LT-003,226.27,10.671,2.319,0.96,50.007,1.24,NORMAL
3713,2026-08-01 01:01:52,TR-104,LT-005,231.12,10.282,2.195,0.924,49.95,0.83,NORMAL
9853,2026-08-01 00:10:52,TR-101,LT-005,74.29,0.718,0.035,0.665,49.948,34.52,POSSIBLE_BROKEN_LT
1389,2026-08-01 00:23:08,TR-103,LT-002,230.13,10.054,2.275,0.983,50.074,0.62,NORMAL
1001,2026-08-01 00:16:40,TR-104,LT-003,235.6,9.531,2.092,0.932,50.024,2.17,NORMAL
7762,2026-08-01 02:09:21,TR-102,LT-002,232.85,7.402,1.617,0.938,49.955,1.39,NORMAL
3554,2026-08-01 00:59:13,TR-101,LT-002,240.05,10.27,2.279,0.925,49.869,3.01,NORMAL
4115,2026-08-01 01:08:34,TR-102,LT-001,236.52,7.342,1.645,0.947,49.937,1.77,NORMAL
1668,2026-08-01 00:27:47,TR-101,LT-002,227.98,7.235,1.605,0.973,50.179,1.94,NORMAL
3174,2026-08-01 00:52:53,TR-104,LT-006,233.1,7.351,1.643,0.959,50.075,2.37,NORMAL
9398,2026-08-01 00:03:17,TR-101,LT-001,85.64,0.303,0.015,0.57,49.986,44.32,POSSIBLE_BROKEN_LT
489,2026-08-01 00:08:08,TR-104,LT-006,236.75,9.142,2.099,0.97,49.977,2.57,NORMAL
3231,2026-08-01 00:53:50,TR-102,LT-004,228.33,8.606,1.774,0.903,50.004,2.49,NORMAL
3829,2026-08-01 01:03:48,TR-101,LT-004,234.73,6.364,1.4,0.937,50.001,3.79,NORMAL
8652,2026-08-01 00:10:51,TR-103,LT-005,200.45,10.337,1.667,0.805,49.957,16.15,WARNING
5209,2026-08-01 01:26:48,TR-102,LT-005,225.9,8.284,1.801,0.962,50.101,3.4,NORMAL
7849,2026-08-01 02:10:48,TR-101,LT-002,227.4,10.199,2.208,0.952,50.099,2.97,NORMAL
5705,2026-08-01 01:35:04,TR-103,LT-004,228.63,9.043,2.037,0.985,49.97,2.23,NORMAL
9640,2026-08-01 00:07:19,TR-102,LT-001,59.64,0.155,0.004,0.469,50.03,36.61,POSSIBLE_BROKEN_LT
8134,2026-08-01 00:02:13,TR-102,LT-006,175.9,9.929,1.401,0.802,50.128,6.41,WARNING
704,2026-08-01 00:11:43,TR-103,LT-006,224.37,9.276,1.988,0.955,50.095,2.88,NORMAL
5106,2026-08-01 01:25:05,TR-103,LT-002,230.81,3.743,0.829,0.96,50.06,1.04,NORMAL
8894,2026-08-01 00:14:53,TR-102,LT-006,144.78,14.09,1.5,0.736,50.035,2.42,WARNING
3292,2026-08-01 00:54:51,TR-104,LT-004,220.05,9.852,2.045,0.943,50.082,2.03,NORMAL
8126,2026-08-01 00:02:05,TR-101,LT-004,161.78,15.378,1.811,0.728,49.99,21.25,WARNING
9632,2026-08-01 00:07:11,TR-103,LT-002,53.48,0.349,0.011,0.591,50.205,17.94,POSSIBLE_BROKEN_LT
9022,2026-08-01 00:17:01,TR-103,LT-006,163.06,9.569,1.317,0.844,49.977,11.78,WARNING
4910,2026-08-01 01:21:49,TR-104,LT-001,226.71,8.085,1.745,0.952,49.853,2.13,NORMAL
4441,2026-08-01 01:14:00,TR-104,LT-001,224.57,8.589,1.806,0.937,49.892,1.18,NORMAL
987,2026-08-01 00:16:26,TR-103,LT-006,236.01,6.643,1.481,0.945,50.156,3.77,NORMAL
9237,2026-08-01 00:00:36,TR-104,LT-004,93.24,0.51,0.023,0.48,49.931,63.94,POSSIBLE_BROKEN_LT
9884,2026-08-01 00:11:23,TR-103,LT-001,63.4,0.249,0.01,0.601,49.924,38.36,POSSIBLE_BROKEN_LT
7706,2026-08-01 02:08:25,TR-103,LT-001,228.8,10.782,2.276,0.923,49.969,2.13,NORMAL
6258,2026-08-01 01:44:17,TR-103,LT-004,224.62,10.457,2.283,0.972,49.94,1.27,NORMAL
6090,2026-08-01 01:41:29,TR-102,LT-003,229.84,6.877,1.476,0.934,49.97,2.66,NORMAL
5239,2026-08-01 01:27:18,TR-104,LT-004,230.72,9.411,2.103,0.968,50.015,3.01,NORMAL
1199,2026-08-01 00:19:58,TR-103,LT-003,230.9,3.025,0.67,0.96,50.012,0.7,NORMAL
9071,2026-08-01 00:17:50,TR-103,LT-001,165.32,4.515,0.566,0.758,49.939,10.4,WARNING
7520,2026-08-01 02:05:19,TR-103,LT-006,232.68,8.383,1.916,0.983,50.073,0.85,NORMAL
6813,2026-08-01 01:53:32,TR-101,LT-003,226.65,6.53,1.364,0.921,50.163,3.76,NORMAL
8321,2026-08-01 00:05:20,TR-101,LT-004,184.35,9.658,1.547,0.869,50.081,14.16,WARNING
7176,2026-08-01 01:59:35,TR-104,LT-003,231.44,9.264,1.986,0.926,49.908,4.09,NORMAL
4471,2026-08-01 01:14:30,TR-102,LT-002,231.29,10.957,2.462,0.972,50.06,1.16,NORMAL
892,2026-08-01 00:14:51,TR-103,LT-005,232.03,9.062,2.007,0.955,50.044,3.64,NORMAL
1970,2026-08-01 00:32:49,TR-104,LT-003,234.54,6.543,1.402,0.913,49.925,3.32,NORMAL
5758,2026-08-01 01:35:57,TR-102,LT-001,228.67,5.026,1.093,0.951,49.934,2.21,NORMAL
6528,2026-08-01 01:48:47,TR-101,LT-005,229.83,9.11,1.942,0.927,49.935,1.89,NORMAL
6295,2026-08-01 01:44:54,TR-101,LT-002,225.24,8.135,1.717,0.937,49.999,2.26,NORMAL
7596,2026-08-01 02:06:35,TR-103,LT-006,227.36,11.698,2.559,0.962,50.079,1.3,NORMAL
3250,2026-08-01 00:54:09,TR-101,LT-005,222.57,7.485,1.655,0.993,49.95,2.77,NORMAL
6571,2026-08-01 01:49:30,TR-102,LT-004,229.47,7.559,1.691,0.975,50.005,1.78,NORMAL
6639,2026-08-01 01:50:38,TR-103,LT-006,228.41,6.67,1.4,0.919,49.891,2.91,NORMAL
7352,2026-08-01 02:02:31,TR-102,LT-003,230.51,6.222,1.299,0.906,50.004,0.75,NORMAL
9173,2026-08-01 00:19:32,TR-104,LT-005,176.17,13.246,1.675,0.718,49.915,16.65,WARNING
7474,2026-08-01 02:04:33,TR-102,LT-005,235.1,10.646,2.328,0.93,49.98,4.08,NORMAL
9602,2026-08-01 00:06:41,TR-102,LT-003,88.7,0.405,0.014,0.399,49.91,49.51,POSSIBLE_BROKEN_LT
8674,2026-08-01 00:11:13,TR-104,LT-002,172.2,9.091,1.34,0.856,50.053,14.11,WARNING
1240,2026-08-01 00:20:39,TR-103,LT-005,236.51,5.575,1.298,0.985,49.993,3.62,NORMAL
2290,2026-08-01 00:38:09,TR-104,LT-001,235.69,6.498,1.506,0.984,49.959,2.36,NORMAL
2741,2026-08-01 00:45:40,TR-103,LT-004,231.66,9.944,2.091,0.908,49.958,2.8,NORMAL
4586,2026-08-01 01:16:25,TR-104,LT-003,234.77,8.12,1.857,0.974,49.928,1.75,NORMAL
1230,2026-08-01 00:20:29,TR-103,LT-002,238.84,8.039,1.858,0.968,50.103,0.13,NORMAL
6981,2026-08-01 01:56:20,TR-104,LT-006,224.74,5.612,1.173,0.93,49.847,0.03,NORMAL
5179,2026-08-01 01:26:18,TR-104,LT-005,229.5,6.821,1.423,0.909,49.899,2.4,NORMAL
4294,2026-08-01 01:11:33,TR-104,LT-001,229.17,11.204,2.436,0.949,50.123,1.15,NORMAL
1059,2026-08-01 00:17:38,TR-103,LT-006,232.17,5.036,1.097,0.938,50.065,2.8,NORMAL
6263,2026-08-01 01:44:22,TR-104,LT-006,229.37,8.917,1.861,0.91,49.798,1.88,NORMAL
282,2026-08-01 00:04:41,TR-101,LT-002,232.65,10.749,2.317,0.927,49.944,0.45,NORMAL
969,2026-08-01 00:16:08,TR-102,LT-004,229.84,9.067,1.922,0.922,49.941,1.79,NORMAL
3954,2026-08-01 01:05:53,TR-101,LT-006,232.28,2.013,0.433,0.925,49.865,2.39,NORMAL
1940,2026-08-01 00:32:19,TR-103,LT-001,230.39,4.178,0.914,0.949,49.908,2.27,NORMAL
8465,2026-08-01 00:07:44,TR-104,LT-003,185.35,10.964,1.726,0.849,50.003,3.55,WARNING
1275,2026-08-01 00:21:14,TR-101,LT-004,234.85,6.697,1.473,0.937,50.034,2.13,NORMAL
620,2026-08-01 00:10:19,TR-101,LT-002,230.9,11.169,2.344,0.909,50.068,3.41,NORMAL
8506,2026-08-01 00:08:25,TR-104,LT-005,171.64,9.414,1.314,0.813,50.026,3.62,WARNING
1743,2026-08-01 00:29:02,TR-101,LT-004,230.28,5.079,1.072,0.916,49.968,2.52,NORMAL
1391,2026-08-01 00:23:10,TR-101,LT-001,231.84,7.761,1.648,0.916,49.953,4.18,NORMAL
2204,2026-08-01 00:36:43,TR-101,LT-004,224.83,8.11,1.762,0.966,49.984,2.38,NORMAL
3569,2026-08-01 00:59:28,TR-103,LT-001,230.9,9.14,1.984,0.94,50.11,0.82,NORMAL
6117,2026-08-01 01:41:56,TR-101,LT-003,233.29,9.087,1.913,0.902,50.0,2.21,NORMAL
9971,2026-08-01 00:12:50,TR-103,LT-001,65.85,0.517,0.015,0.429,49.989,33.57,POSSIBLE_BROKEN_LT
6053,2026-08-01 01:40:52,TR-102,LT-004,228.55,6.379,1.419,0.973,50.022,2.32,NORMAL
3179,2026-08-01 00:52:58,TR-104,LT-002,233.9,7.277,1.667,0.98,49.899,1.98,NORMAL
3193,2026-08-01 00:53:12,TR-102,LT-003,239.13,7.439,1.651,0.928,49.927,0.88,NORMAL
6100,2026-08-01 01:41:39,TR-101,LT-002,227.13,8.461,1.774,0.923,49.808,1.83,NORMAL
7030,2026-08-01 01:57:09,TR-101,LT-001,231.29,9.102,1.984,0.943,50.091,1.95,NORMAL
576,2026-08-01 00:09:35,TR-102,LT-004,221.16,8.812,1.842,0.945,49.98,1.74,NORMAL
6657,2026-08-01 01:50:56,TR-104,LT-002,224.92,8.429,1.829,0.965,50.122,0.03,NORMAL
7116,2026-08-01 01:58:35,TR-101,LT-005,228.27,6.744,1.441,0.936,49.985,2.04,NORMAL
8803,2026-08-01 00:13:22,TR-101,LT-006,158.27,7.302,0.895,0.774,50.042,8.07,WARNING
6277,2026-08-01 01:44:36,TR-102,LT-005,233.64,9.213,1.984,0.922,49.979,2.12,NORMAL
8985,2026-08-01 00:16:24,TR-103,LT-002,161.35,6.865,0.943,0.851,50.042,9.57,WARNING
5898,2026-08-01 01:38:17,TR-101,LT-001,234.33,5.431,1.18,0.927,50.075,3.56,NORMAL
5725,2026-08-01 01:35:24,TR-102,LT-002,228.21,6.593,1.457,0.969,49.962,1.6,NORMAL
270,2026-08-01 00:04:29,TR-103,LT-004,230.52,9.585,2.022,0.915,49.938,2.15,NORMAL
630,2026-08-01 00:10:29,TR-102,LT-001,234.38,6.631,1.464,0.942,49.899,1.61,NORMAL
3082,2026-08-01 00:51:21,TR-102,LT-001,230.56,11.461,2.453,0.928,50.142,1.87,NORMAL
3467,2026-08-01 00:57:46,TR-104,LT-004,228.35,7.349,1.616,0.963,50.026,2.82,NORMAL
6431,2026-08-01 01:47:10,TR-104,LT-004,227.49,4.696,0.961,0.899,49.982,2.23,NORMAL
9312,2026-08-01 00:01:51,TR-104,LT-001,91.74,0.441,0.021,0.512,49.852,51.78,POSSIBLE_BROKEN_LT
7063,2026-08-01 01:57:42,TR-102,LT-005,227.15,9.13,1.858,0.896,49.954,3.09,NORMAL
9728,2026-08-01 00:08:47,TR-102,LT-001,104.45,0.374,0.018,0.462,50.121,36.85,POSSIBLE_BROKEN_LT
5544,2026-08-01 01:32:23,TR-101,LT-005,229.21,10.222,2.183,0.932,50.045,1.66,NORMAL
4357,2026-08-01 01:12:36,TR-102,LT-005,230.91,7.008,1.547,0.956,49.906,2.33,NORMAL
2114,2026-08-01 00:35:13,TR-101,LT-003,225.99,8.178,1.802,0.975,50.024,2.81,NORMAL
8220,2026-08-01 00:03:39,TR-102,LT-003,172.31,10.86,1.709,0.913,50.02,17.73,WARNING
3217,2026-08-01 00:53:36,TR-104,LT-006,223.37,10.209,2.262,0.992,50.104,3.2,NORMAL
3815,2026-08-01 01:03:34,TR-103,LT-002,224.94,9.291,1.915,0.916,49.937,2.51,NORMAL
8322,2026-08-01 00:05:21,TR-103,LT-003,200.8,8.404,1.28,0.759,50.088,5.21,WARNING
8590,2026-08-01 00:09:49,TR-102,LT-002,173.07,15.305,2.342,0.884,50.138,14.35,WARNING
2279,2026-08-01 00:37:58,TR-104,LT-006,232.67,8.275,1.749,0.909,50.019,1.4,NORMAL
4600,2026-08-01 01:16:39,TR-102,LT-002,235.24,8.885,1.97,0.943,49.998,1.87,NORMAL
14,2026-08-01 00:00:13,TR-103,LT-006,222.35,7.888,1.624,0.926,50.179,1.14,NORMAL
9226,2026-08-01 00:00:25,TR-102,LT-003,61.65,0.145,0.003,0.309,50.063,19.72,POSSIBLE_BROKEN_LT
1526,2026-08-01 00:25:25,TR-104,LT-003,234.35,6.361,1.456,0.976,49.88,2.31,NORMAL
2366,2026-08-01 00:39:25,TR-101,LT-005,236.13,9.292,2.028,0.924,49.975,1.51,NORMAL
4649,2026-08-01 01:17:28,TR-101,LT-001,223.53,4.41,0.928,0.942,50.143,2.11,NORMAL
375,2026-08-01 00:06:14,TR-101,LT-006,238.61,7.631,1.678,0.922,49.976,0.04,NORMAL
8522,2026-08-01 00:08:41,TR-104,LT-001,170.06,9.58,1.338,0.821,49.912,13.52,WARNING
6478,2026-08-01 01:47:57,TR-103,LT-002,226.36,5.887,1.199,0.9,49.969,1.97,NORMAL
526,2026-08-01 00:08:45,TR-101,LT-005,222.78,5.889,1.186,0.904,50.049,2.2,NORMAL
6896,2026-08-01 01:54:55,TR-103,LT-003,227.84,9.176,2.024,0.968,50.05,1.59,NORMAL
3592,2026-08-01 00:59:51,TR-103,LT-001,232.42,5.676,1.208,0.916,49.967,2.37,NORMAL
7905,2026-08-01 02:11:44,TR-101,LT-004,234.45,5.239,1.195,0.972,50.029,3.32,NORMAL
2959,2026-08-01 00:49:18,TR-102,LT-003,234.54,8.699,1.975,0.968,50.166,0.77,NORMAL
530,2026-08-01 00:08:49,TR-101,LT-003,226.38,7.108,1.492,0.927,49.974,3.83,NORMAL
3715,2026-08-01 01:01:54,TR-104,LT-001,234.05,9.171,2.064,0.962,50.078,0.55,NORMAL
4733,2026-08-01 01:18:52,TR-104,LT-003,225.82,5.085,1.069,0.931,49.829,1.83,NORMAL
1395,2026-08-01 00:23:14,TR-101,LT-005,228.54,8.34,1.782,0.935,49.943,2.75,NORMAL
5632,2026-08-01 01:33:51,TR-102,LT-003,233.46,4.43,0.952,0.921,49.99,3.19,NORMAL
6564,2026-08-01 01:49:23,TR-103,LT-003,235.89,7.493,1.648,0.933,50.057,2.24,NORMAL
4704,2026-08-01 01:18:23,TR-102,LT-005,232.31,6.462,1.425,0.95,50.043,0.82,NORMAL
1713,2026-08-01 00:28:32,TR-103,LT-006,221.31,5.431,1.167,0.971,49.93,1.39,NORMAL
9756,2026-08-01 00:09:15,TR-104,LT-006,71.0,0.234,0.004,0.247,49.841,43.97,POSSIBLE_BROKEN_LT
956,2026-08-01 00:15:55,TR-102,LT-004,234.47,10.102,2.26,0.954,49.874,0.59,NORMAL
6676,2026-08-01 01:51:15,TR-101,LT-002,233.11,11.782,2.626,0.956,49.904,4.15,NORMAL
3454,2026-08-01 00:57:33,TR-103,LT-003,227.76,5.935,1.218,0.901,49.99,4.57,NORMAL
2072,2026-08-01 00:34:31,TR-104,LT-005,234.94,5.767,1.261,0.931,49.974,1.67,NORMAL
